# lattice: square
# precision: 15
# Lx Ly Jx Jy T 1/T F/N E/N C/N
4 4 1.000000000000000e+00 1.000000000000000e+00 2.309999999999993e+00 4.329004329004341e-01 -2.213104095382551e+00 -1.533352452077795e+00 7.974388453465037e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.319999999999993e+00 4.310344827586219e-01 -2.216064000020589e+00 -1.525363506127856e+00 8.003107784173936e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.329999999999993e+00 4.291845493562245e-01 -2.219058399981238e+00 -1.517347028252720e+00 8.029451993029803e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.339999999999993e+00 4.273504273504287e-01 -2.222087260288178e+00 -1.509305393969276e+00 8.053420825763766e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.349999999999993e+00 4.255319148936184e-01 -2.225150536113898e+00 -1.501240977449957e+00 8.075017216589446e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.359999999999992e+00 4.237288135593234e-01 -2.228248172917905e+00 -1.493156148362538e+00 8.094247230271607e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.369999999999992e+00 4.219409282700436e-01 -2.231380106595866e+00 -1.485053268771960e+00 8.111119996034234e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.379999999999992e+00 4.201680672268922e-01 -2.234546263639157e+00 -1.476934690112149e+00 8.125647633778247e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.389999999999992e+00 4.184100418410057e-01 -2.237746561304288e+00 -1.468802750235240e+00 8.137845173105109e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.399999999999991e+00 4.166666666666681e-01 -2.240980907791674e+00 -1.460659770545182e+00 8.147730465663349e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.409999999999991e+00 4.149377593361011e-01 -2.244249202433184e+00 -1.452508053222087e+00 8.155324091353374e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.419999999999991e+00 4.132231404958693e-01 -2.247551335887881e+00 -1.444349878543233e+00 8.160649258938811e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.429999999999991e+00 4.115226337448575e-01 -2.250887190345408e+00 -1.436187502306021e+00 8.163731701622233e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.439999999999991e+00 4.098360655737721e-01 -2.254256639736403e+00 -1.428023153357631e+00 8.164599568148948e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.449999999999990e+00 4.081632653061241e-01 -2.257659549949361e+00 -1.419859031235581e+00 8.163283310004099e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.459999999999990e+00 4.065040650406520e-01 -2.261095779053362e+00 -1.411697303922798e+00 8.159815565266806e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.469999999999990e+00 4.048582995951434e-01 -2.264565177526061e+00 -1.403540105720293e+00 8.154231039679836e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.479999999999990e+00 4.032258064516145e-01 -2.268067588486354e+00 -1.395389535239905e+00 8.146566385485069e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.489999999999990e+00 4.016064257028129e-01 -2.271602847931144e+00 -1.387247653519118e+00 8.136860078563487e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.499999999999989e+00 4.000000000000017e-01 -2.275170784975629e+00 -1.379116482259356e+00 8.125152294404600e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.509999999999989e+00 3.984063745019937e-01 -2.278771222096533e+00 -1.370998002188698e+00 8.111484783413222e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.519999999999989e+00 3.968253968253986e-01 -2.282403975377755e+00 -1.362894151549384e+00 8.095900746043280e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.529999999999989e+00 3.952569169960492e-01 -2.286068854757855e+00 -1.354806824710111e+00 8.078444708226615e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.539999999999988e+00 3.937007874015766e-01 -2.289765664278872e+00 -1.346737870902540e+00 8.059162397542947e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.549999999999988e+00 3.921568627450999e-01 -2.293494202335963e+00 -1.338689093081101e+00 8.038100620552693e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.559999999999988e+00 3.906250000000018e-01 -2.297254261927350e+00 -1.330662246904708e+00 8.015307141688836e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.569999999999988e+00 3.891050583657606e-01 -2.301045630904106e+00 -1.322659039838655e+00 7.990830564078450e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.579999999999988e+00 3.875968992248081e-01 -2.304868092219318e+00 -1.314681130374574e+00 7.964720212636601e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.589999999999987e+00 3.861003861003880e-01 -2.308721424176187e+00 -1.306730127366039e+00 7.937026019748640e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.599999999999987e+00 3.846153846153865e-01 -2.312605400674644e+00 -1.298807589477059e+00 7.907798413828595e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.609999999999987e+00 3.831417624521092e-01 -2.316519791456074e+00 -1.290915024740484e+00 7.877088211013827e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.619999999999987e+00 3.816793893129790e-01 -2.320464362345786e+00 -1.283053890223032e+00 7.844946510228435e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.629999999999987e+00 3.802281368821312e-01 -2.324438875492854e+00 -1.275225591793494e+00 7.811424591820160e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.639999999999986e+00 3.787878787878807e-01 -2.328443089607007e+00 -1.267431483990432e+00 7.776573819949280e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.649999999999986e+00 3.773584905660397e-01 -2.332476760192245e+00 -1.259672869985550e+00 7.740445548881059e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.659999999999986e+00 3.759398496240621e-01 -2.336539639776894e+00 -1.251951001638775e+00 7.703091033308311e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.669999999999986e+00 3.745318352059945e-01 -2.340631478139829e+00 -1.244267079640944e+00 7.664561342805802e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.679999999999986e+00 3.731343283582110e-01 -2.344752022532615e+00 -1.236622253739945e+00 7.624907280494612e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.689999999999985e+00 3.717472118959128e-01 -2.348901017897342e+00 -1.229017623046061e+00 7.584179305972143e-01
4 4 1.000000000000000e+00 1.000000000000000e+00 2.699999999999985e+00 3.703703703703724e-01 -2.353078207079944e+00 -1.221454236412244e+00 7.542427462541923e-01
